,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,creativecost,influencecost,threatcost,myscore
245,0,0,0,0.0,0.0,0,152015,0,0,0,0,0.0,0,36,2,0.0,0.0,0,Guillermo,0.0,0,0,0.0,246,False,0.0,0,0,0,0,0,Season-long loan to Eintracht Frankfurt,45,0,0,0,152015.jpg,0.0,0,0,Varela,0.0,False,30.0,u,11,1,0.0,0,31,6,251,24,0.0,0.0,Varela,0,0.0,0.0,0.0,0.0
246,1,2,90,100.0,100.0,2,106760,0,0,1,-1,61.0,1,92,2,6.5,5.5,1,Luke,6.0,3,0,13.6,247,False,61.0,0,0,0,0,350,,56,0,0,0,106760.jpg,5.0,0,0,Shaw,24.6,False,23.0,a,11,1,14.0,20,323966,27943,141868,48946,1.1,3.6,Shaw,0,1.0892857142857142,1.0892857142857142,0.25,836.0
247,0,0,0,,,0,58893,0,0,-2,2,0.0,0,192,2,0.5,-0.5,0,Marcos,0.0,0,0,0.0,248,False,0.0,0,0,0,0,0,,53,0,0,0,58893.jpg,0.0,0,0,Rojo,0.4,False,5.0,a,11,1,0.0,0,480,78,10373,1002,0.0,0.0,Rojo,0,0.0,0.0,0.0,0.0
248,0,0,2,,,0,160817,-1,1,-1,1,2.5,0,28,2,-1.0,-1.5,0,Patrick,0.0,3,0,0.4,249,False,0.0,0,0,0,0,53,,44,1,0,0,160817.jpg,-0.5,0,0,McNair,0.4,False,19.0,a,15,56,4.0,-1,1221,169,5569,797,0.0,-0.2,McNair,0,0.056818181818181816,0.0,0.09090909090909091,-1.0
249,0,3,88,,,2,20695,0,0,1,-1,83.1,1,186,2,5.8,4.8,1,Antonio,5.3,3,0,20.5,250,False,83.6,0,0,0,0,360,,56,0,0,0,20695.jpg,4.5,0,0,Valencia,13.4,False,25.0,a,11,1,38.0,18,191874,28221,66931,13919,0.9,3.2,Valencia,0,1.4839285714285713,1.4928571428571427,0.6785714285714286,1102.9099999999999
250,0,0,0,,,0,40002,0,0,-3,3,0.0,0,257,2,0.5,-0.5,0,Matteo,0.0,0,0,0.0,251,False,0.0,0,0,0,0,0,,52,0,0,0,40002.jpg,0.0,0,0,Darmian,0.8,False,36.0,a,11,1,0.0,0,465,75,42189,3175,0.0,0.0,Darmian,0,0.0,0.0,0.0,0.0
251,0,0,0,0.0,0.0,0,171273,0,0,-1,1,0.0,0,123,2,0.0,0.0,0,Cameron,0.0,0,0,0.0,252,False,0.0,0,0,0,0,0,Joined Wolves in season-long loan deal,44,0,0,0,171273.jpg,0.0,0,0,Borthwick-Jackson,0.0,False,43.0,u,11,1,0.0,0,50,3,2371,178,0.0,0.0,Borthwick-Jackson,0,0.0,0.0,0.0,0.0
252,0,0,0,,,0,201084,-1,1,-2,2,0.0,0,40,2,0.5,-0.5,0,Timothy,0.0,0,0,0.0,253,False,0.0,0,0,0,0,0,,43,0,0,0,201084.jpg,0.0,0,0,Fosu-Mensah,0.2,False,24.0,a,11,1,0.0,0,494,156,4449,441,0.0,0.0,Fosu-Mensah,0,0.0,0.0,0.0,0.0
253,0,3,113,,,2,58877,0,0,0,0,18.8,0,477,2,5.8,4.8,1,Daley,5.3,3,0,11.8,254,False,99.6,0,0,0,0,360,,55,0,0,0,58877.jpg,4.5,0,0,Blind,3.7,False,17.0,a,11,1,0.0,18,38905,5678,21117,6071,1.0,3.3,Blind,0,0.34181818181818185,1.8109090909090908,0.0,645.52
254,0,2,96,75.0,,2,197365,0,0,0,0,4.3,0,0,2,3.9,4.2,0,Eric,4.7,3,0,8.1,255,False,73.8,0,0,0,0,360,Knock - 75% chance of playing,55,0,0,0,197365.jpg,4.0,0,0,Bailly,14.8,False,3.0,d,11,1,2.0,16,121450,15473,81801,24630,0.9,2.9,Bailly,1,0.07818181818181817,1.3418181818181818,0.03636363636363636,392.46999999999997
255,0,0,62,,,2,43670,0,0,0,0,53.4,0,586,3,2.5,1.5,0,Juan,2.0,1,1,20.8,256,False,66.6,0,0,0,0,219,,75,0,0,0,43670.jpg,4.3,0,0,Mata,2.0,False,8.0,a,11,1,87.0,13,38837,789,41368,15265,0.3,1.7,Mata,0,0.712,0.8879999999999999,1.16,427.0
256,0,0,67,100.0,100.0,2,41184,0,0,0,0,73.9,0,164,3,2.5,1.5,1,Marouane,2.0,3,0,18.3,257,False,83.0,0,0,0,0,360,,60,0,0,0,41184.jpg,2.0,0,0,Fellaini,0.4,False,27.0,a,11,1,26.0,8,8425,888,8658,1371,0.3,1.3,Fellaini,2,1.2316666666666667,1.3833333333333333,0.43333333333333335,373.8
257,0,0,0,,,0,106824,0,0,-2,2,0.0,0,259,3,0.5,-0.5,0,Memphis,0.0,0,0,0.2,258,False,0.0,0,0,0,0,2,,73,0,0,0,106824.jpg,1.0,0,0,Depay,0.2,False,7.0,a,11,1,2.0,1,429,46,5077,501,0.0,0.1,Depay,0,0.0,0.0,0.0273972602739726,1.0
258,0,0,0,,,0,2404,-1,1,-2,2,0.0,0,275,3,0.5,-0.5,0,Michael,0.0,0,0,0.0,259,False,0.0,0,0,0,0,0,,43,0,0,0,2404.jpg,0.0,0,0,Carrick,0.9,False,16.0,a,11,1,0.0,0,10121,3490,22047,3193,0.0,0.0,Carrick,0,0.0,0.0,0.0,0.0
259,0,0,0,,,0,18892,0,0,-2,2,0.0,0,178,3,0.5,-0.5,0,Ashley,0.0,0,0,0.0,260,False,0.0,0,0,0,0,0,,53,0,0,0,18892.jpg,0.0,0,0,Young,0.1,False,18.0,a,11,1,0.0,0,241,28,1776,192,0.0,0.0,Young,0,0.0,0.0,0.0,0.0
260,0,0,31,,,0,154976,0,0,0,0,109.2,0,33,3,1.0,0.5,2,Adnan,2.0,7,0,23.4,261,False,40.6,0,0,0,0,297,,55,0,0,0,154976.jpg,1.8,0,0,Januzaj,1.2,False,44.0,a,15,56,83.0,7,29218,1325,21088,6033,0.4,1.3,Januzaj,0,1.9854545454545456,0.7381818181818182,1.509090909090909,472.6
261,0,0,25,,,0,59846,-1,1,-2,2,27.3,0,307,3,1.2,0.2,1,Ander,0.7,1,0,5.4,262,False,24.2,0,0,0,0,144,,63,0,0,0,59846.jpg,1.0,0,0,Herrera,0.3,False,21.0,a,11,1,2.0,3,1090,148,6266,735,0.1,0.5,Herrera,1,0.43333333333333335,0.3841269841269841,0.031746031746031744,40.449999999999996
262,0,0,0,0.0,0.0,0,156689,0,0,-1,1,0.0,0,12,3,0.0,0.0,0,Andreas,0.0,0,0,0.0,263,False,0.0,0,0,0,0,0,Season-long loan to Granada,44,0,0,0,156689.jpg,0.0,0,0,Pereira,0.1,False,44.0,u,11,1,0.0,0,596,11,1932,316,0.0,0.0,Pereira,0,0.0,0.0,0.0,0.0
263,0,0,3,,,0,42774,0,0,-2,2,0.6,0,317,3,0.5,-0.5,0,Morgan,0.0,0,0,0.1,264,False,0.2,0,0,0,0,6,,48,0,0,0,42774.jpg,1.0,0,0,Schneiderlin,0.3,False,28.0,a,11,1,0.0,1,783,68,7416,893,0.0,0.2,Schneiderlin,0,0.012499999999999999,0.004166666666666667,0.0,1.0
264,0,0,0,,,0,15208,0,0,-2,2,0.0,0,200,3,0.5,-0.5,0,Bastian,0.0,0,0,0.0,265,False,0.0,0,0,0,0,0,,53,0,0,0,15208.jpg,0.0,0,0,Schweinsteiger,0.2,False,31.0,a,11,1,0.0,0,368,20,4281,414,0.0,0.0,Schweinsteiger,0,0.0,0.0,0.0,0.0
265,0,0,5,100.0,100.0,0,109322,0,0,-2,2,13.9,0,318,3,0.8,-0.2,1,Jesse,0.3,2,0,1.7,266,False,0.8,0,0,0,0,45,,58,0,0,0,109322.jpg,1.0,0,0,Lingard,0.4,False,14.0,a,11,1,2.0,1,1945,258,25622,2304,0.1,0.2,Lingard,0,0.2396551724137931,0.013793103448275864,0.034482758620689655,6.01
266,2,3,45,,,1,148225,-1,1,-1,1,72.2,1,593,3,2.2,1.2,1,Anthony,1.7,1,0,19.1,267,False,50.2,0,0,0,0,234,,94,0,0,0,148225.jpg,4.0,0,0,Martial,5.5,False,11.0,a,11,1,68.0,16,92709,614,174916,50213,0.2,1.7,Martial,0,0.7680851063829788,0.5340425531914894,0.723404255319149,339.68
267,0,0,8,50.0,100.0,0,57249,0,0,-4,4,41.6,0,0,3,0.8,0.5,1,Henrikh,1.0,2,0,10.3,268,False,19.0,0,0,0,0,107,Thigh injury - 50% chance of playing,91,0,0,0,57249.jpg,1.0,0,0,Mkhitaryan,1.9,False,22.0,d,11,1,43.0,4,4172,178,209202,16344,0.1,0.4,Mkhitaryan,0,0.4571428571428572,0.2087912087912088,0.4725274725274725,107.6
268,2,1,78,,,2,13017,0,0,0,0,165.8,0,509,4,3.8,2.8,1,Wayne,3.3,3,1,41.8,269,False,105.0,0,0,0,0,356,,90,0,0,0,13017.jpg,4.3,0,0,Rooney,5.4,False,10.0,a,11,1,147.0,17,92761,4903,102313,34656,0.4,1.9,Rooney,2,1.8422222222222224,1.1666666666666667,1.6333333333333333,1395.74
269,0,0,0,0.0,0.0,0,112139,0,0,0,0,0.0,0,1,4,0.0,0.0,0,James,0.0,0,0,0.0,270,False,0.0,0,0,0,0,0,Joined Derby in season-long loan deal,50,0,0,0,112139.jpg,0.0,0,0,Wilson,0.1,False,19.0,u,11,1,0.0,0,256,18,2286,168,0.0,0.0,Wilson,0,0.0,0.0,0.0,0.0
270,0,0,35,,,0,176297,0,0,-2,2,28.8,0,237,4,2.2,1.2,1,Marcus,1.7,0,1,16.7,271,False,42.6,0,0,0,0,65,,68,0,0,0,176297.jpg,2.5,0,0,Rashford,3.2,False,19.0,a,11,1,96.0,5,29961,11419,92289,7690,0.3,0.7,Rashford,1,0.4235294117647059,0.6264705882352941,1.411764705882353,289.58
271,0,6,103,,,2,9808,1,-1,4,-4,81.0,2,0,4,7.2,6.2,5,Zlatan,6.7,3,4,48.8,272,True,139.2,0,0,0,0,360,,119,0,0,0,9808.jpg,7.3,0,0,Ibrahimovic,63.3,False,9.0,a,11,1,272.0,29,746325,59044,76231,25890,0.6,2.5,Ibrahimovic,1,0.680672268907563,1.1697478991596637,2.2857142857142856,3326.7400000000002
272,0,0,0,,,0,19101,0,0,-1,1,0.0,0,0,1,-2.0,-1.0,0,Dimitrios,0.0,0,0,0.0,273,False,0.0,0,0,0,0,0,,44,0,0,0,19101.jpg,0.0,0,0,Konstantopoulos,0.2,False,1.0,a,12,25,0.0,0,232,22,3229,425,0.0,0.0,Konstantopoulos,0,0.0,0.0,0.0,0.0
273,0,0,20,100.0,100.0,0,12496,0,0,0,0,0.0,0,0,1,-1.7,-0.7,1,Víctor,0.3,3,0,1.3,274,False,13.0,0,0,0,0,180,,45,0,0,0,12496.jpg,1.5,0,2,Valdés,5.3,False,26.0,a,12,25,0.0,3,18660,1064,97268,8261,0.1,0.7,Valdés,0,0.0,0.28888888888888886,0.0,6.9
274,0,0,56,100.0,100.0,1,75880,0,0,0,0,7.9,0,0,2,2.3,3.3,7,Daniel,4.3,2,1,16.5,275,False,92.2,0,0,0,0,188,,50,0,0,0,75880.jpg,4.3,0,0,Ayala,0.3,False,4.0,a,12,25,64.0,13,3497,2427,2471,508,0.9,2.6,Ayala,1,0.158,1.844,1.28,718.63
275,0,0,46,100.0,100.0,0,40202,0,0,0,0,27.7,0,0,2,-1.0,0.0,1,George,1.0,4,0,17.6,276,False,70.0,0,0,0,0,270,,45,0,0,0,40202.jpg,1.7,0,0,Friend,4.0,False,3.0,a,12,25,78.0,5,18394,855,77279,10030,0.2,1.1,Friend,0,0.6155555555555555,1.5555555555555556,1.7333333333333334,180.7
276,0,0,0,0.0,0.0,0,169061,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Dael,0.0,0,0,0.0,277,False,0.0,0,0,0,0,0,Season-long loan to Rotherham,40,0,0,0,169061.jpg,0.0,0,0,Fry,1.2,False,22.0,u,12,25,0.0,0,2931,63,38845,6047,0.0,0.0,Fry,0,0.0,0.0,0.0,0.0
277,0,3,72,,,1,83312,0,0,0,0,2.2,1,0,2,2.0,3.0,1,Ben,4.0,4,0,10.8,278,False,93.2,0,0,0,0,360,,45,0,0,0,83312.jpg,3.5,0,0,Gibson,1.6,False,6.0,a,12,25,13.0,14,46523,8792,13999,4253,0.9,3.1,Gibson,0,0.04888888888888889,2.071111111111111,0.28888888888888886,447.6
278,0,0,46,,,1,48771,0,0,0,0,18.8,0,0,2,0.7,1.7,0,Emilio,2.7,2,0,10.1,279,False,45.2,0,0,0,0,262,,45,0,0,0,48771.jpg,3.3,0,0,Nsue Lopez,0.6,False,24.0,a,12,25,36.0,10,6254,262,7794,2280,0.6,2.2,Nsue,0,0.4177777777777778,1.0044444444444445,0.8,280.0
279,0,0,0,100.0,100.0,0,55317,0,0,0,0,0.0,0,0,2,-2.0,-1.0,0,Bernardo,0.0,0,0,0.0,280,False,0.0,0,0,0,0,0,,45,0,0,0,55317.jpg,0.0,0,0,Espinosa Zúñiga,0.0,False,5.0,a,12,25,0.0,0,90,10,292,58,0.0,0.0,Bernardo,0,0.0,0.0,0.0,0.0
280,0,0,6,0.0,0.0,0,49773,0,0,-1,1,20.5,0,0,3,0.0,0.0,0,Albert,0.3,2,0,6.0,281,False,8.4,0,0,0,0,122,Joined Aston Villa on 31/8,54,0,0,0,49773.jpg,1.5,0,0,Adomah,0.1,False,27.0,u,12,25,33.0,3,624,1,8582,1183,0.1,0.6,Adomah,0,0.37962962962962965,0.15555555555555556,0.6111111111111112,21.57
281,1,0,67,,,1,12002,0,0,-1,1,142.7,0,0,3,1.3,2.3,5,Stewart,3.3,4,0,24.7,282,False,60.4,0,0,0,0,360,,54,0,0,0,12002.jpg,2.8,0,0,Downing,0.8,False,19.0,a,12,25,43.0,11,5250,841,21063,3610,0.6,2.0,Downing,1,2.6425925925925924,1.1185185185185185,0.7962962962962963,823.1299999999999
282,0,0,33,,,1,59044,0,0,0,0,10.1,0,0,3,-0.3,0.7,1,Adam,1.7,4,0,6.1,283,False,37.8,0,0,0,0,326,,45,0,0,0,59044.jpg,1.8,0,0,Clayton,0.4,False,8.0,a,12,25,14.0,7,3809,169,7069,1632,0.4,1.6,Clayton,1,0.22444444444444445,0.84,0.3111111111111111,112.22999999999999
283,0,0,0,0.0,0.0,0,10460,-1,1,-1,1,0.0,0,0,3,0.0,0.0,0,Grant,0.0,0,0,0.0,284,False,0.0,0,0,0,0,0,Hernia - Expected back 24 Sep,49,0,0,0,10460.jpg,0.0,0,0,Leadbitter,0.0,False,7.0,i,12,25,0.0,0,76,8,242,37,0.0,0.0,Leadbitter,0,0.0,0.0,0.0,0.0
284,0,0,0,0.0,0.0,0,96778,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Adam,0.0,0,0,0.0,285,False,0.0,0,0,0,0,0,Joined Sheffield Wednesday on 31/8,44,0,0,0,96778.jpg,0.0,0,0,Reach,0.0,False,20.0,u,12,25,0.0,0,432,9,1490,233,0.0,0.0,Reach,0,0.0,0.0,0.0,0.0
285,0,0,57,,,1,80179,0,0,0,0,54.0,0,0,3,0.3,1.3,2,Adam,2.3,4,0,10.8,286,False,33.8,0,0,0,0,339,,45,0,0,0,80179.jpg,2.0,0,0,Forshaw,0.1,False,34.0,a,12,25,21.0,8,1968,322,1509,385,0.5,1.8,Forshaw,1,1.2,0.7511111111111111,0.4666666666666667,258.24
